,price_usd_per_m2,property_type,place_name,surface_total_in_m2,surface_covered_in_m2,ambientes,parrilla
22702,2674.0454545454545,apartment,Caballito,44.0,37.0,1.0,0
22703,2648.953488372093,apartment,Caballito,43.0,36.0,1.0,0
22704,2696.4883720930234,apartment,Caballito,43.0,36.0,1.0,0
22705,2636.2093023255816,apartment,Caballito,43.0,36.0,1.0,0
22706,2930.9024390243903,apartment,Caballito,41.0,36.0,1.0,0
22707,2838.7,apartment,Caballito,30.0,25.0,4.0,0
22708,2660.418604651163,apartment,Caballito,43.0,36.0,1.0,0
22709,2707.2727272727275,apartment,Caballito,44.0,37.0,1.0,0
22710,2601.779661016949,apartment,Villa Crespo,59.0,48.0,4.0,0
22712,2578.05,apartment,Villa Crespo,60.0,49.0,4.0,0
22713,2578.05,apartment,Villa Crespo,60.0,49.0,4.0,0
22714,2582.1296296296296,apartment,Villa Crespo,162.0,129.0,4.0,0
22715,2568.2033898305085,apartment,Villa Crespo,59.0,47.0,4.0,0
22716,2578.05,apartment,Villa Crespo,60.0,49.0,4.0,0
22717,2578.05,apartment,Villa Crespo,60.0,49.0,4.0,0
22718,2307.692307692308,apartment,San Telmo,39.0,34.0,1.0,1
22719,2576.857142857143,apartment,Villa Crespo,84.0,64.0,4.0,0
22720,2986.4864864864867,apartment,Belgrano,37.0,34.0,1.0,0
22721,2708.333333333333,apartment,San Telmo,48.0,48.0,2.0,1
22722,2577.012048192771,apartment,Villa Crespo,83.0,64.0,4.0,0
22723,2581.360465116279,apartment,Villa Crespo,86.0,69.0,4.0,0
22725,2298.7179487179487,apartment,Villa Crespo,39.0,35.0,1.0,0
22726,2574.303370786517,apartment,Villa Crespo,89.0,76.0,4.0,0
22727,2323.684210526316,apartment,Villa Crespo,38.0,35.0,1.0,0
22728,2478.540983606557,apartment,Villa Crespo,122.0,92.0,4.0,0
22729,2510.6382978723404,apartment,Palermo,47.0,42.0,1.0,1
22730,2522.4772727272725,apartment,Villa Crespo,44.0,36.0,4.0,0
22731,2547.169811320755,apartment,Colegiales,53.0,38.0,1.0,1
22732,2494.911111111111,apartment,Villa Crespo,45.0,36.0,4.0,0
22733,2932.432432432432,apartment,Belgrano,74.0,64.0,3.0,0
22734,2493.521739130435,apartment,Villa Crespo,46.0,37.0,4.0,0
22735,3111.1111111111113,apartment,Belgrano,36.0,32.0,1.0,0
22736,2478.8387096774195,apartment,Villa Crespo,62.0,46.0,4.0,0
22737,2962.7027027027025,apartment,Belgrano,74.0,64.0,3.0,0
22738,2506.053571428572,apartment,Villa Crespo,56.0,42.0,4.0,0
22739,3091.0714285714284,apartment,Belgrano,56.0,45.0,2.0,0
22740,2502.625,apartment,Villa Crespo,96.0,78.0,4.0,0
22741,3014.5454545454545,apartment,Belgrano,55.0,46.0,2.0,0
22743,2623.2272727272725,apartment,Villa Crespo,88.0,75.0,4.0,0
22744,3141.666666666666,apartment,Belgrano,36.0,32.0,1.0,0
22745,2628.101265822785,apartment,Villa Crespo,158.0,129.0,4.0,0
22746,3161.0169491525426,apartment,Belgrano,59.0,41.0,2.0,0
22747,2625.55,apartment,Villa Crespo,60.0,49.0,4.0,0
22748,2214.36170212766,apartment,Barracas,94.0,59.0,3.0,0
22749,2650.430555555556,apartment,Villa Crespo,72.0,64.0,4.0,0
22750,2460.0,apartment,Barracas,35.0,31.0,3.0,0
22751,2358.928571428572,apartment,Barracas,56.0,51.0,3.0,0
22752,2644.597222222222,apartment,Villa Crespo,72.0,64.0,4.0,0
22753,3000.0,apartment,Colegiales,45.0,38.0,1.0,1
22754,2406.9767441860463,apartment,Palermo,86.0,50.0,2.0,0
22755,2628.918604651163,apartment,Villa Crespo,86.0,69.0,4.0,0
22756,2375.0,apartment,Palermo,80.0,47.0,2.0,0
22757,2651.5227272727275,apartment,Villa Crespo,88.0,76.0,4.0,0
22758,3045.61403508772,apartment,Palermo,57.0,50.0,2.0,0
22759,2526.598130841121,apartment,Villa Crespo,107.0,92.0,4.0,0
22761,3039.215686274509,apartment,Palermo,51.0,47.0,2.0,0
22762,3002.6585365853657,apartment,Villa Crespo,82.0,67.0,4.0,0
22763,4617.021276595745,apartment,Belgrano,47.0,44.0,2.0,0
22764,3039.215686274509,apartment,Palermo,51.0,47.0,2.0,0
22765,2568.928571428572,apartment,Villa Crespo,42.0,36.0,4.0,0
22766,2575.139534883721,apartment,Villa Crespo,43.0,37.0,4.0,0
22767,4092.0,apartment,Palermo,50.0,43.0,2.0,0
22769,3993.617021276596,apartment,Palermo,47.0,42.0,2.0,0
22770,2565.714285714286,apartment,Villa Crespo,56.0,46.0,4.0,0
22772,4514.285714285715,apartment,Palermo,42.0,37.0,2.0,0
22773,2563.0588235294117,apartment,Villa Crespo,51.0,42.0,4.0,0
22774,4590.476190476191,apartment,Palermo,42.0,37.0,2.0,0
22776,2279.069767441861,apartment,Villa Urquiza,43.0,35.0,2.0,0
22777,1954.5454545454545,apartment,Palermo,110.0,43.0,2.0,0
22778,2548.453488372093,apartment,Villa Crespo,86.0,78.0,4.0,0
22779,1863.6363636363642,apartment,Palermo,110.0,43.0,1.0,0
22780,2767.284090909091,apartment,Villa Crespo,88.0,75.0,4.0,0
22781,2418.181818181818,apartment,Palermo,55.0,50.0,3.0,0
22782,2674.0333333333333,apartment,Villa Crespo,60.0,49.0,4.0,0
22783,2698.493670886076,apartment,Villa Crespo,79.0,70.0,4.0,0
22784,2677.4193548387093,apartment,Palermo,93.0,85.0,3.0,1
22785,2311.040268456376,apartment,Flores,149.0,127.0,4.0,0
22787,2573.0654205607475,apartment,Villa Crespo,107.0,92.0,4.0,0
22788,4050.0,apartment,Recoleta,40.0,37.0,1.0,0
22789,2589.9761904761904,apartment,Villa Crespo,42.0,36.0,4.0,0
22790,2310.2262773722628,apartment,Flores,137.0,119.0,4.0,0
22792,5312.5,apartment,Palermo,32.0,30.0,1.0,0
22793,2616.1666666666665,apartment,Villa Crespo,42.0,36.0,4.0,0
22794,3500.0,apartment,Colegiales,68.0,64.0,2.0,0
22795,2622.4883720930234,apartment,Villa Crespo,43.0,37.0,4.0,0
22796,2334.617449664429,apartment,Flores,149.0,127.0,4.0,0
22797,2612.910714285714,apartment,Villa Crespo,56.0,46.0,4.0,0
22798,4400.0,apartment,Retiro,50.0,46.0,2.0,0
22800,2610.1960784313724,apartment,Villa Crespo,51.0,42.0,4.0,0
22801,4426.229508196721,apartment,Retiro,61.0,58.0,2.0,0
22803,2595.3139534883717,apartment,Villa Crespo,86.0,78.0,4.0,0
22804,2857.142857142857,apartment,Recoleta,70.0,70.0,1.0,0
22806,4857.142857142857,apartment,Palermo,175.0,175.0,3.0,0
22807,2463.768115942029,apartment,Villa Crespo,69.0,66.0,3.0,0
22809,2733.720930232558,apartment,Villa Crespo,86.0,77.0,4.0,0
22810,3233.333333333333,apartment,Belgrano,150.0,140.0,4.0,0
22811,6052.631578947368,apartment,Puerto Madero,38.0,38.0,1.0,0
22813,2633.0444444444447,apartment,Villa Crespo,45.0,36.0,4.0,0
22815,2710.178571428572,apartment,Villa Crespo,56.0,46.0,4.0,0
22817,2651.785714285714,apartment,Belgrano,112.0,104.0,4.0,0
22818,2707.392156862745,apartment,Villa Crespo,51.0,42.0,4.0,0
22820,4006.711409395973,apartment,Palermo,149.0,77.0,3.0,0
22821,2788.4615384615386,apartment,Nuñez,52.0,50.0,1.0,1
22822,2893.8375,apartment,Villa Crespo,80.0,72.0,4.0,0
22823,4209.183673469388,apartment,Palermo,196.0,166.0,5.0,0
22825,2785.508620689656,apartment,Villa Crespo,116.0,96.0,4.0,0
22827,2824.416666666666,apartment,Villa Crespo,60.0,49.0,4.0,0
22829,3250.0,apartment,Palermo,200.0,185.0,4.0,0
22830,2759.3214285714284,apartment,Villa Crespo,56.0,46.0,4.0,0
22832,3004.38596491228,apartment,Belgrano,228.0,207.0,6.0,0
22833,2756.470588235294,apartment,Villa Crespo,51.0,42.0,4.0,0
22834,2740.7441860465115,apartment,Villa Crespo,86.0,78.0,4.0,0
22836,2990.8909090909087,apartment,Villa Crespo,110.0,96.0,4.0,0
22837,2972.972972972973,apartment,Palermo,185.0,153.0,5.0,0
22839,2881.0,apartment,Villa Crespo,55.0,47.0,4.0,0
22840,2809.4285714285716,apartment,Villa Crespo,56.0,46.0,4.0,0
22841,2806.529411764706,apartment,Villa Crespo,51.0,42.0,4.0,0
22842,3218.421052631579,apartment,Villa Crespo,38.0,30.0,1.0,0
22844,2790.511627906977,apartment,Villa Crespo,86.0,78.0,4.0,0
22845,3833.333333333334,apartment,Villa Crespo,36.0,30.0,4.0,0
22846,2886.125,apartment,Villa Crespo,120.0,96.0,4.0,0
22847,3894.736842105263,apartment,Villa Crespo,38.0,30.0,4.0,0
22849,2962.1694915254247,apartment,Villa Crespo,59.0,48.0,4.0,0
22850,3677.551020408163,apartment,Palermo,49.0,44.0,2.0,0
22851,2860.535714285714,apartment,Villa Crespo,56.0,46.0,4.0,0
22853,3621.052631578948,apartment,Palermo,38.0,32.0,1.0,0
22854,2857.5882352941176,apartment,Villa Crespo,51.0,42.0,4.0,0
22856,4117.708333333333,apartment,Palermo,48.0,37.0,2.0,0
22857,2841.2906976744184,apartment,Villa Crespo,86.0,78.0,4.0,0
22858,2981.9666666666667,apartment,Villa Crespo,60.0,49.0,4.0,0
22860,2744.642857142857,apartment,Palermo Hollywood,56.0,50.0,2.0,0
22861,2999.1785714285716,apartment,Villa Crespo,56.0,49.0,4.0,0
22862,2638.333333333333,apartment,Palermo Hollywood,60.0,49.0,2.0,0
22864,2992.566666666666,apartment,Villa Crespo,120.0,96.0,4.0,0
22866,2974.0437956204382,apartment,Villa Crespo,137.0,112.0,4.0,0
22867,3200.0,apartment,Palermo Hollywood,25.0,25.0,1.0,0
22868,2900.42,apartment,Villa Crespo,50.0,40.0,4.0,0
22869,2900.4905660377362,apartment,Villa Crespo,53.0,44.0,4.0,0
22871,4776.119402985075,apartment,Puerto Madero,67.0,67.0,2.0,0
22872,2871.3132530120483,apartment,Villa Crespo,83.0,74.0,4.0,0
22873,2477.2727272727275,apartment,Villa Urquiza,44.0,40.0,1.0,0
22874,3024.9830508474574,apartment,Villa Crespo,59.0,47.0,4.0,0
22876,3054.125,apartment,Villa Crespo,56.0,49.0,4.0,0
22878,4597.7011494252865,apartment,Palermo,87.0,78.0,3.0,0
22880,3054.125,apartment,Villa Crespo,56.0,49.0,4.0,0
22881,2982.8125,apartment,Palermo Hollywood,96.0,67.0,2.0,0
22882,3047.383333333333,apartment,Villa Crespo,120.0,96.0,4.0,0
22883,2766.2421875,apartment,Villa Crespo,128.0,97.0,4.0,0
22885,2708.7719298245606,apartment,Palermo Hollywood,57.0,50.0,2.0,0
22888,2545.268041237113,apartment,Palermo,97.0,67.0,3.0,0
22891,4537.777777777777,apartment,Palermo,90.0,81.0,3.0,0
22896,4333.333333333333,apartment,Nuñez,120.0,112.0,3.0,1
22897,2839.8058252427186,apartment,Barrio Norte,206.0,187.0,7.0,0
22898,5172.4137931034475,apartment,Puerto Madero,290.0,290.0,6.0,0
22899,3035.416666666666,apartment,Palermo Hollywood,48.0,44.0,2.0,0
22900,3805.970149253733,apartment,Barrio Norte,67.0,67.0,3.0,0
22904,4600.0,apartment,Recoleta,65.0,65.0,3.0,0
22905,3055.555555555556,apartment,Belgrano,180.0,168.0,3.0,1
22907,3294.1176470588234,apartment,Palermo,34.0,30.0,1.0,0
22908,3421.052631578948,apartment,Palermo,76.0,76.0,3.0,0
22909,2361.1111111111113,apartment,Villa Crespo,36.0,33.0,1.0,1
22910,5789.4736842105285,apartment,Puerto Madero,57.0,57.0,2.0,0
22911,5245.6140350877195,apartment,Puerto Madero,57.0,57.0,2.0,0
22914,3767.5,apartment,Recoleta,40.0,37.0,1.0,0
22919,2395.3488372093025,apartment,Recoleta,129.0,123.0,4.0,0
22920,3000.0,apartment,Recoleta,40.0,38.0,1.0,0
22925,2721.891891891892,apartment,Balvanera,37.0,37.0,1.0,0
22926,6790.123456790125,apartment,Puerto Madero,81.0,77.0,2.0,0
22928,2729.454545454545,apartment,Balvanera,55.0,55.0,1.0,0
22929,3312.5,apartment,Palermo,48.0,44.0,1.0,0
22930,2711.095890410959,apartment,Balvanera,73.0,73.0,1.0,0
22931,5954.198473282443,apartment,Puerto Madero,131.0,125.0,3.0,0
22932,2472.222222222222,apartment,Villa Crespo,36.0,34.0,1.0,1
22933,2237.5,apartment,Palermo Soho,80.0,60.0,2.0,0
22934,2088.6075949367087,apartment,Colegiales,79.0,65.0,3.0,1
22937,3487.5,apartment,Nuñez,80.0,76.0,3.0,0
22938,2164.3984615384616,apartment,Villa Urquiza,117.0,74.0,3.0,1
22939,1592.0,apartment,Saavedra,125.0,65.0,4.0,1
22940,2201.157868852459,apartment,Villa Urquiza,122.0,75.0,3.0,1
22941,2778.8461538461547,apartment,Belgrano,104.0,98.0,4.0,0
22942,2714.7272727272725,apartment,Balvanera,55.0,55.0,1.0,0
22943,2771.9298245614036,apartment,Villa Urquiza,57.0,51.0,2.0,0
22944,3656.603773584906,apartment,Villa Crespo,53.0,42.0,4.0,0
22946,3082.474226804124,apartment,Palermo,97.0,92.0,4.0,0
22947,2118.75,apartment,Almagro,80.0,80.0,3.0,0
22949,4083.333333333334,apartment,Palermo,60.0,60.0,1.0,0
22950,3118.870967741936,apartment,Belgrano,124.0,118.0,4.0,0
22951,2232.1428571428573,apartment,Barrio Norte,112.0,109.0,4.0,0
22952,2804.183833333333,apartment,Villa Urquiza,60.0,56.0,2.0,1
22953,2526.6666666666665,apartment,Belgrano,150.0,145.0,4.0,0
22954,3333.333333333333,apartment,Belgrano,54.0,52.0,2.0,0
22955,2909.090909090909,apartment,Belgrano,55.0,55.0,2.0,0
22958,2403.968253968254,apartment,Villa Crespo,63.0,42.0,1.0,0
22959,1642.857142857143,apartment,Once,42.0,42.0,2.0,0
22960,5045.871559633028,apartment,Puerto Madero,109.0,96.0,4.0,0
22962,2468.181818181818,apartment,Villa Crespo,33.0,29.0,1.0,0
22966,7777.777777777777,apartment,Puerto Madero,180.0,180.0,3.0,0
22967,3084.415584415585,apartment,Palermo,154.0,149.0,5.0,0
22970,3212.5,apartment,Palermo,32.0,29.0,1.0,0
22974,2970.5882352941176,apartment,Palermo,51.0,47.0,2.0,0
22977,4701.492537313433,apartment,Puerto Madero,67.0,67.0,2.0,0
22978,2333.333333333333,apartment,Recoleta,105.0,105.0,1.0,0
22980,2321.428571428572,apartment,Once,42.0,38.0,1.0,0
22982,3322.916666666666,apartment,Palermo,96.0,90.0,4.0,0
22983,2118.75,apartment,Almagro,80.0,80.0,3.0,0
22984,4516.304347826087,apartment,Palermo,92.0,82.0,3.0,0
22985,2769.5641975308645,apartment,Villa Urquiza,81.0,77.0,3.0,1
22988,2417.5824175824177,apartment,Nuñez,91.0,39.0,2.0,0
22989,3100.0,apartment,Palermo,100.0,75.0,3.0,0
22990,2739.6875,apartment,Villa Urquiza,76.0,72.0,3.0,1
22992,3000.0,apartment,Palermo,33.0,29.0,1.0,0
22993,5483.870967741936,apartment,Puerto Madero,62.0,56.0,2.0,0
22995,2739.6875,apartment,Villa Urquiza,76.0,72.0,3.0,1
22998,3716.216216216216,apartment,Palermo,37.0,33.0,2.0,0
22999,2386.3636363636365,apartment,Nuñez,176.0,92.0,4.0,0
23000,2851.7123728813563,apartment,Villa Urquiza,59.0,55.0,2.0,1
23002,2324.324324324324,apartment,Chacarita,37.0,35.0,2.0,0
23004,2445.945945945946,apartment,Chacarita,37.0,35.0,2.0,0
23007,2851.7123728813563,apartment,Villa Urquiza,59.0,55.0,2.0,1
23008,2317.0731707317073,apartment,Belgrano,123.0,110.0,4.0,0
23009,2804.183833333333,apartment,Villa Urquiza,60.0,56.0,2.0,1
23011,3048.780487804879,apartment,Palermo Hollywood,41.0,35.0,1.0,1
23012,2474.2268041237107,apartment,Recoleta,97.0,83.0,4.0,0
23013,5135.135135135135,apartment,Puerto Madero,37.0,37.0,1.0,1
23016,1721.6117216117216,apartment,Belgrano,273.0,204.0,5.0,1
23017,2718.75,apartment,Belgrano,160.0,160.0,4.0,0
23018,2839.285714285714,apartment,Palermo,56.0,56.0,2.0,0
23019,2721.891891891892,apartment,Balvanera,37.0,37.0,1.0,0
23021,4367.816091954023,apartment,Belgrano,261.0,197.0,4.0,0
23022,2711.095890410959,apartment,Balvanera,73.0,73.0,1.0,0
23023,2266.6666666666665,apartment,Barrio Norte,30.0,27.0,1.0,0
23025,2714.7272727272725,apartment,Balvanera,55.0,55.0,1.0,0
23026,3970.037453183521,apartment,Belgrano,267.0,194.0,4.0,1
23027,2729.454545454545,apartment,Balvanera,55.0,55.0,1.0,0
23029,3472.631578947369,apartment,Recoleta,95.0,88.0,3.0,0
23032,3688.888888888889,apartment,Recoleta,135.0,127.0,3.0,0
23033,3364.150943396226,apartment,Recoleta,53.0,49.0,2.0,0
23036,3672.222222222222,apartment,Recoleta,27.0,25.0,1.0,0
23039,5789.4736842105285,apartment,Puerto Madero,57.0,57.0,2.0,0
23040,2475.0,apartment,Villa Crespo,40.0,40.0,2.0,1
23041,2316.455696202532,apartment,Caballito,79.0,48.0,3.0,0
23042,2751.3132530120483,apartment,Palermo,83.0,75.0,3.0,0
23043,2519.607843137255,apartment,Caballito,51.0,42.0,3.0,0
23046,2514.705882352941,apartment,Caballito,34.0,34.0,3.0,0
23047,2390.0,apartment,Saavedra,68.0,52.0,3.0,0
23048,4776.119402985075,apartment,Puerto Madero,67.0,67.0,2.0,0
23049,2390.0,apartment,Saavedra,79.0,56.0,3.0,0
23050,2605.263157894737,apartment,Belgrano,114.0,92.0,4.0,0
23051,2153.846153846154,apartment,Villa Crespo,39.0,35.0,1.0,0
23052,2375.0,apartment,Colegiales,40.0,40.0,2.0,0
23053,2783.0188679245284,apartment,Barrio Norte,106.0,101.0,4.0,0
23054,1752.666666666667,apartment,Saavedra,144.0,53.0,3.0,0
23055,3250.0,apartment,Palermo,200.0,185.0,4.0,0
23056,1767.032786885246,apartment,Saavedra,122.0,53.0,3.0,0
23058,3848.684210526316,apartment,Recoleta,152.0,152.0,4.0,0
23059,1767.032786885246,apartment,Saavedra,122.0,53.0,3.0,0
23060,2480.4347826086955,apartment,Belgrano,46.0,46.0,2.0,0
23062,2472.0,apartment,Belgrano,50.0,50.0,2.0,0
23063,2404.0588235294117,apartment,Saavedra,68.0,41.0,2.0,0
23064,2361.1111111111113,apartment,Belgrano,72.0,56.0,2.0,0
23067,2717.391304347826,apartment,Belgrano,46.0,40.0,2.0,0
23068,2900.0,apartment,Palermo,50.0,44.0,2.0,0
23069,1757.8064516129032,apartment,Saavedra,93.0,41.0,2.0,0
23070,2642.857142857143,apartment,Belgrano,42.0,40.0,2.0,0
23071,3431.372549019608,apartment,Nuñez,51.0,45.0,2.0,0
23072,1801.692307692308,apartment,Saavedra,273.0,111.0,4.0,0
23074,2390.0,apartment,Saavedra,68.0,52.0,3.0,0
23075,4800.0,apartment,Palermo,150.0,140.0,4.0,0
23078,2579.3650793650795,apartment,Palermo,126.0,91.0,3.0,0
23080,4622.641509433963,apartment,Belgrano,106.0,100.0,3.0,0
23081,2545.454545454545,apartment,Palermo,55.0,50.0,3.0,0
23083,1459.2592592592596,apartment,Belgrano,135.0,75.0,1.0,0
23084,3709.677419354839,apartment,Nuñez,62.0,57.0,3.0,0
23085,2200.0,apartment,Belgrano,40.0,40.0,2.0,0
23090,2597.928571428572,apartment,Palermo,42.0,38.0,2.0,0
23091,2601.0,apartment,Palermo,42.0,38.0,2.0,0
23092,2866.2420382165615,apartment,Recoleta,157.0,144.0,5.0,0
23093,2690.1860465116283,apartment,Palermo,43.0,39.0,2.0,0
23095,3259.259259259259,apartment,Villa Urquiza,162.0,145.0,4.0,0
23096,4714.285714285715,apartment,Barrio Norte,105.0,96.0,4.0,0
23099,3246.753246753247,apartment,Barrio Norte,77.0,77.0,3.0,0
23100,1636.3636363636365,apartment,Caballito,55.0,34.0,1.0,0
23101,2457.627118644068,apartment,Palermo,59.0,53.0,3.0,0
23102,3442.622950819672,apartment,Barrio Norte,61.0,43.0,1.0,0
23103,3148.1481481481487,apartment,Caballito,81.0,72.0,4.0,0
23104,3418.3673469387754,apartment,Barrio Norte,98.0,61.0,1.0,0
23105,3134.328358208956,apartment,Caballito,67.0,61.0,3.0,0
23106,2914.285714285714,apartment,Caballito,70.0,63.0,3.0,0
23107,2930.9024390243903,apartment,Caballito,41.0,36.0,1.0,0
23108,2893.617021276596,apartment,Caballito,47.0,44.0,2.0,0
23110,3012.536585365853,apartment,Caballito,41.0,36.0,1.0,0
23111,2837.2093023255816,apartment,Caballito,43.0,37.0,1.0,0
23112,2594.5945945945946,apartment,Belgrano,37.0,35.0,2.0,0
23113,2560.6060606060605,apartment,Nuñez,66.0,58.0,3.0,0
23115,2121.212121212121,apartment,Caballito,165.0,165.0,2.0,0
23116,2500.0,apartment,Caballito,38.0,38.0,1.0,0
23117,2521.7391304347825,apartment,Belgrano,115.0,70.0,2.0,0
23118,2402.777777777778,apartment,Caballito,36.0,32.0,1.0,0
23120,2486.1111111111113,apartment,Caballito,36.0,32.0,1.0,0
23121,2421.0526315789475,apartment,Caballito,38.0,32.0,1.0,0
23122,3396.22641509434,apartment,Nuñez,53.0,50.0,3.0,0
23123,2513.513513513513,apartment,Caballito,37.0,33.0,1.0,0
23124,2368.421052631579,apartment,Boedo,38.0,34.0,1.0,0
23125,3237.5,apartment,Barrio Norte,80.0,72.0,4.0,0
23126,2066.6666666666665,apartment,Boedo,45.0,42.0,1.0,0
23128,2368.421052631579,apartment,Boedo,38.0,34.0,1.0,0
23129,2820.5128205128203,apartment,Caballito,39.0,34.0,1.0,0
23130,2432.4324324324325,apartment,Barrio Norte,148.0,140.0,5.0,0
23131,2857.142857142857,apartment,Caballito,42.0,36.0,1.0,0
23132,2643.8356164383567,apartment,Belgrano,73.0,68.0,4.0,0
23133,2209.3023255813955,apartment,Caballito,43.0,31.0,1.0,1
23134,1900.0,apartment,Caballito,50.0,47.0,1.0,1
23137,3232.9896907216494,apartment,Villa Urquiza,97.0,75.0,3.0,0
23138,2400.0,apartment,Caballito,70.0,66.0,3.0,1
23139,3250.0,apartment,Belgrano,40.0,37.0,2.0,0
23141,1896.551724137931,apartment,Caballito,58.0,58.0,2.0,1
23143,2676.767676767677,apartment,Caballito,99.0,83.0,1.0,0
23144,2692.3076923076924,apartment,Belgrano,52.0,52.0,3.0,0
23145,4833.333333333333,apartment,Palermo,60.0,60.0,3.0,1
23148,2660.418604651163,apartment,Caballito,43.0,36.0,2.0,0
23149,2611.1111111111113,apartment,Caballito,180.0,133.0,4.0,0
23150,2908.133333333333,apartment,Caballito,30.0,25.0,4.0,0
23152,2774.93023255814,apartment,Caballito,43.0,36.0,1.0,0
23153,2019.6078431372546,apartment,San Cristobal,51.0,47.0,2.0,0
23155,2801.2045454545455,apartment,Caballito,44.0,37.0,1.0,0
23156,2117.6470588235293,apartment,San Cristobal,51.0,47.0,2.0,0
23157,2801.2045454545455,apartment,Caballito,44.0,37.0,1.0,0
23158,2305.555555555556,apartment,San Cristobal,36.0,33.0,1.0,0
23159,2774.93023255814,apartment,Caballito,43.0,36.0,1.0,0
23160,2567.5675675675675,apartment,Caballito,37.0,32.0,1.0,1
23163,2325.581395348837,apartment,Caballito,43.0,35.0,1.0,1
23165,2075.4716981132074,apartment,Caballito,53.0,38.0,1.0,1
23166,2809.279069767442,apartment,Caballito,43.0,36.0,1.0,0
23168,2809.279069767442,apartment,Caballito,43.0,36.0,1.0,0
23170,2500.0,apartment,San Cristobal,48.0,44.0,2.0,0
23173,2194.805194805195,apartment,San Cristobal,77.0,73.0,3.0,0
23174,2883.25,apartment,Villa Crespo,56.0,48.0,4.0,0
23175,2883.25,apartment,Villa Crespo,56.0,48.0,4.0,0
23176,2884.615384615385,apartment,Palermo Soho,26.0,26.0,1.0,0
23177,1576.271186440678,apartment,Mataderos,59.0,45.0,2.0,0
23178,2382.3529411764707,apartment,Caballito,34.0,32.0,1.0,1
23179,2133.333333333333,apartment,Caballito,45.0,42.0,1.0,1
23180,2386.3636363636365,apartment,Caballito,44.0,41.0,1.0,1
23181,1847.8260869565213,apartment,Caballito,46.0,43.0,2.0,0
23182,1955.2162162162165,apartment,Villa Urquiza,111.0,81.0,3.0,1
23183,2076.537313432836,apartment,Villa Urquiza,67.0,53.0,2.0,1
23184,3448.2758620689656,apartment,Caballito,116.0,108.0,4.0,0
23185,1979.0900900900895,apartment,Villa Urquiza,111.0,81.0,1.0,1
23187,2592.592592592593,apartment,San Nicolás,27.0,27.0,2.0,0
23188,2472.222222222222,apartment,Villa Crespo,36.0,34.0,1.0,1
23189,2468.75,apartment,Almagro,32.0,29.0,1.0,1
23193,2694.444444444445,apartment,Caballito,54.0,48.0,3.0,1
23194,2724.358974358974,apartment,Caballito,78.0,72.0,3.0,0
23195,2022.9134615384608,apartment,Villa Urquiza,104.0,85.0,3.0,1
23196,2223.9636363636364,apartment,Villa Urquiza,55.0,49.0,2.0,1
23197,2041.895833333333,apartment,Villa Urquiza,96.0,74.0,3.0,1
23198,2200.0,apartment,Palermo,200.0,180.0,5.0,0
23202,2313.2727272727275,apartment,Villa Urquiza,88.0,81.0,3.0,1
23204,2389.263157894737,apartment,Villa Urquiza,38.0,35.0,1.0,1
23205,2096.7741935483873,apartment,Caballito,62.0,59.0,3.0,0
23206,2387.714285714286,apartment,Villa Urquiza,56.0,53.0,2.0,1
23207,2692.3076923076924,apartment,Flores,65.0,60.0,3.0,0
23210,2248.694444444445,apartment,Villa Urquiza,36.0,36.0,1.0,1
23211,4166.666666666667,apartment,Belgrano,60.0,54.0,2.0,1
23212,2278.6111111111113,apartment,Villa Urquiza,36.0,36.0,1.0,1
23214,2253.725274725274,apartment,Villa Urquiza,91.0,85.0,3.0,1
23216,3243.2432432432433,apartment,Palermo,74.0,74.0,4.0,0
23217,2289.6385542168673,apartment,Villa Urquiza,83.0,74.0,3.0,1
23218,2362.375,apartment,Villa Urquiza,88.0,81.0,3.0,1
23219,2440.078947368421,apartment,Villa Urquiza,38.0,35.0,1.0,1
23221,2296.555555555556,apartment,Villa Urquiza,36.0,36.0,1.0,1
23224,2327.1111111111113,apartment,Villa Urquiza,36.0,36.0,1.0,1
23226,2338.3493975903616,apartment,Villa Urquiza,83.0,74.0,2.0,1
23228,2558.139534883721,apartment,Palermo,172.0,139.0,4.0,0
